TeamID,SEED,Season,KP_AdjOE,KP_AdjDE,KP_AdjEM,KP_AdjTempo,KADJ_EM,KADJ_O,KADJ_D,KADJ_T,BARTHAG,BADJ_EM,BADJ_O,BADJ_D,WIN_pct,EFG_pct,EFG_pctD,TOV_pct,TOV_pctD,OREB_pct,OP_OREB_pct,FTR,FTRD,THREE_PT_pct,THREE_PT_pctD,THREE_PTR,THREE_PTRD,TWO_PT_pct,TWO_PT_pctD,BLK_pct,AST_pct,RAW_T,NEUTRAL_BADJ_EM,NEUTRAL_BADJ_O,NEUTRAL_BADJ_D,NEUTRAL_BARTHAG,NEUTRAL_EFG_pct,NEUTRAL_EFG_pctD,NEUTRAL_TOV_pct,NEUTRAL_TOV_pctD,NEUTRAL_OREB_pct,NEUTRAL_OP_OREB_pct,NEUTRAL_FTR,NEUTRAL_FTRD,NEUTRAL_3PT_pct,NEUTRAL_3PT_pctD,NEUTRAL_WIN_pct,coach_PAKE,coach_GAMES,coach_WIN_pct,coach_F4,coach_CHAMP,AVG_HGT,EFF_HGT,EXP,TALENT,ELITE_SOS,WAB,NET_RPI,WAB_RANK,ELO,Q1_W,Q2_W,Q1_PLUS_Q2_W,Q3_Q4_L
1277,3,2026,123.095,94.7832,28.3113,66.1172,28.3113,123.095,94.7832,66.1172,0.9443350319133887,27.461961,123.095,94.7832,0.78125,53.60192102454643,48.5973597359736,15.705855651384477,7.4443940081706765,37.11018711018711,20.309477756286267,36.17929562433298,30.913091309130913,35.92375366568915,32.89473684210527,36.392742796157954,45.984598459845984,53.43959731543624,47.9633401221996,13.340122199592669,67.00680272108843,68.84375,27.461961,123.095,94.7832,0.9443350319133887,53.60192102454643,48.5973597359736,15.705855651384477,7.4443940081706765,37.11018711018711,20.309477756286267,36.17929562433298,30.913091309130913,35.92375366568915,32.89473684210527,0.78125,8.8,51.0,0.686,4.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1295,14,2026,111.767,106.628,5.13885,66.3838,5.13885,111.767,106.628,66.3838,0.6257167666384286,4.984684499999999,111.767,106.628,0.7741935483870968,53.35958005249344,51.536710301650544,14.990893382524634,11.208144585065147,31.980198019801982,23.57373519913886,30.656167979002625,29.140580535002847,35.749385749385745,33.46153846153846,42.72965879265092,44.3938531587934,53.16223648029331,52.610030706243606,9.007164790174002,53.04247990815155,69.0741935483871,4.984684499999999,111.767,106.628,0.6257167666384286,53.35958005249344,51.536710301650544,14.990893382524634,11.208144585065147,31.980198019801982,23.57373519913886,30.656167979002625,29.140580535002847,35.749385749385745,33.46153846153846,0.7741935483870968,0.0,1.0,0.0,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1417,7,2026,123.758,102.119,21.6391,64.7197,21.6391,123.758,102.119,64.7197,0.8969614782352979,20.989926999999998,123.758,102.119,0.6764705882352942,53.931451612903224,50.447133087848506,12.604408190630501,9.967315696846105,28.91809908998989,30.626223091976517,33.064516129032256,34.66596528143083,38.20224719101123,31.802120141342755,35.88709677419355,44.660704892162016,52.04402515723271,52.661596958174904,9.4106463878327,59.421841541755896,65.8033088235294,20.989926999999998,123.758,102.119,0.8969614782352979,53.931451612903224,50.447133087848506,12.604408190630501,9.967315696846105,28.91809908998989,30.626223091976517,33.064516129032256,34.66596528143083,38.20224719101123,31.802120141342755,0.6764705882352942,-1.7,28.0,0.536,1.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1416,10,2026,120.478,105.429,15.0491,69.2945,15.0491,120.478,105.429,69.2945,0.8183056437017086,14.597627,120.478,105.429,0.65625,52.82597917699554,52.37226277372263,15.014399585809668,7.809213577676869,32.65895953757225,26.94965449160908,30.83787803668815,35.245046923879045,36.1671469740634,34.03416557161629,34.40753594447199,39.67674661105318,52.078609221466365,53.24114088159032,8.297320656871218,53.61702127659574,72.43046874999999,14.597627,120.478,105.429,0.8183056437017086,52.82597917699554,52.37226277372263,15.014399585809668,7.809213577676869,32.65895953757225,26.94965449160908,30.83787803668815,35.245046923879045,36.1671469740634,34.03416557161629,0.65625,1.5,5.0,0.6,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1163,2,2026,122.008,94.1463,27.8621,64.5342,27.8621,122.008,94.1463,64.5342,0.941926073527821,27.026237000000002,122.008,94.1463,0.8529411764705882,55.341023069207615,45.65689467969598,15.396256209494357,10.264170806329572,33.733733733733736,25.936329588014985,29.989969909729187,40.17372421281216,35.199004975124375,30.284857571214392,40.320962888665996,36.210640608034744,57.05882352941176,45.787234042553195,15.23404255319149,64.96881496881497,67.05220588235295,27.026237000000002,122.008,94.1463,0.941926073527821,55.341023069207615,45.65689467969598,15.396256209494357,10.264170806329572,33.733733733733736,25.936329588014985,29.989969909729187,40.17372421281216,35.199004975124375,30.284857571214392,0.8529411764705882,4.2,20.0,0.75,2.0,2.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1202,15,2026,107.478,109.456,-1.97741,65.9455,-1.97741,107.478,109.456,65.9455,0.45072520533971205,-1.9180876999999998,107.478,109.456,0.6129032258064516,54.7929665343165,50.10775862068966,16.35802290354907,6.348581126873151,29.47019867549669,25.650916104146575,32.10436755530346,28.933189655172413,33.29253365973072,32.64781491002571,46.34146341463415,41.918103448275865,58.985200845665965,50.927643784786646,9.369202226345083,55.78313253012048,69.61169354838708,-1.9180876999999998,107.478,109.456,0.45072520533971205,54.7929665343165,50.10775862068966,16.35802290354907,6.348581126873151,29.47019867549669,25.650916104146575,32.10436755530346,28.933189655172413,33.29253365973072,32.64781491002571,0.6129032258064516,0.7,2.0,0.5,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1196,1,2026,125.554,91.7472,33.8067,70.6229,33.8067,125.554,91.7472,70.6229,0.9670949328325187,32.792499,125.554,91.7472,0.7878787878787878,53.529411764705884,46.2962962962963,15.341937534932137,9.065690361550809,43.23342415985468,22.521008403361346,39.05882352941176,34.02469135802469,30.798479087452474,32.357247437774525,37.129411764705885,33.72839506172839,57.85928143712575,45.156482861400896,12.444113263785395,54.03543307086615,73.8715909090909,32.792499,125.554,91.7472,0.9670949328325187,53.529411764705884,46.2962962962963,15.341937534932137,9.065690361550809,43.23342415985468,22.521008403361346,39.05882352941176,34.02469135802469,30.798479087452474,32.357247437774525,0.7878787878787878,0.9,8.0,0.75,1.0,1.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1341,16,2026,101.231,111.908,-10.6768,71.0236,-10.6768,101.231,111.908,71.0236,0.2558445343311057,-10.356496,101.231,111.908,0.45161290322580644,47.875816993464056,50.40871934604905,15.102779730829488,9.566570152079676,24.366471734892787,33.62745098039216,42.75599128540305,43.92370572207084,33.15696649029982,35.0,30.88235294117647,32.69754768392371,47.04491725768322,49.392712550607285,12.226720647773279,44.203821656050955,72.8342741935484,-10.356496,101.231,111.908,0.2558445343311057,47.875816993464056,50.40871934604905,15.102779730829488,9.566570152079676,24.366471734892787,33.62745098039216,42.75599128540305,43.92370572207084,33.15696649029982,35.0,0.45161290322580644,-0.1,9.0,0.444,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1250,16,2026,102.735,113.117,-10.3822,66.9695,-10.3822,102.735,113.117,66.9695,0.26149359210761197,-10.070733999999998,102.735,113.117,0.5,53.284671532846716,50.6059009483667,16.554739965641105,9.50447334954597,20.8110992529349,30.799605133267523,32.1729365524986,32.82402528977871,36.470588235294116,32.84313725490196,38.1807973048849,32.24446786090622,52.40690281562216,51.24416796267496,7.776049766718507,54.30303030303031,70.0328125,-10.070733999999998,102.735,113.117,0.26149359210761197,53.284671532846716,50.6059009483667,16.554739965641105,9.50447334954597,20.8110992529349,30.799605133267523,32.1729365524986,32.82402528977871,36.470588235294116,32.84313725490196,0.5,0.5,3.0,0.333,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1155,8,2026,116.551,97.3083,19.2428,64.2982,19.2428,116.551,97.3083,64.2982,0.8726149495624815,18.665516,116.551,97.3083,0.7058823529411765,52.6495278069255,48.91950297136683,13.25999134729378,9.664061490400552,26.392961876832842,24.147727272727273,37.14585519412382,33.1172339276067,34.10757946210269,32.57861635220126,42.91710388247639,42.94975688816856,53.76838235294118,48.95833333333333,9.090909090909092,50.231481481481474,65.43345588235294,18.665516,116.551,97.3083,0.8726149495624815,52.6495278069255,48.91950297136683,13.25999134729378,9.664061490400552,26.392961876832842,24.147727272727273,37.14585519412382,33.1172339276067,34.10757946210269,32.57861635220126,0.7058823529411765,-0.2,10.0,0.5,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1234,9,2026,121.773,99.3642,22.4088,63.0788,22.4088,121.773,99.3642,63.0788,0.9038609542409342,21.736535999999997,121.773,99.3642,0.6363636363636364,56.55599324704558,52.676923076923075,14.486148835457039,11.423640860175851,28.23397075365579,26.24854819976771,34.49634214969049,39.13846153846154,35.72395128552097,33.70078740157481,41.586944288126055,39.07692307692307,58.67052023121387,54.04040404040404,6.666666666666667,57.961053837342504,62.33749999999999,21.736535999999997,121.773,99.3642,0.9038609542409342,56.55599324704558,52.676923076923075,14.486148835457039,11.423640860175851,28.23397075365579,26.24854819976771,34.49634214969049,39.13846153846154,35.72395128552097,33.70078740157481,0.6363636363636364,0.6,2.0,0.5,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1435,5,2026,127.309,99.178,28.1309,69.0148,28.1309,127.309,99.178,69.0148,0.9433790977729883,27.286973,127.309,99.178,0.7647058823529411,55.275779376498804,48.77008032128514,12.45149106605516,11.496876750990932,28.92249527410208,28.597122302158272,38.17745803357314,40.963855421686745,35.533553355335535,32.18543046357616,43.597122302158276,37.90160642570281,56.80272108843537,49.07033144704931,12.61115602263541,56.205852674066605,70.86323529411764,27.286973,127.309,99.178,0.9433790977729883,55.275779376498804,48.77008032128514,12.45149106605516,11.496876750990932,28.92249527410208,28.597122302158272,38.17745803357314,40.963855421686745,35.533553355335535,32.18543046357616,0.7647058823529411,0.1,3.0,0.333,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1270,12,2026,114.306,101.805,12.5017,66.2315,12.5017,114.306,101.805,66.2315,0.7773292876012184,12.126648999999999,114.306,101.805,0.8387096774193549,50.95733041575492,48.948019801980195,13.870140806697298,15.802053276201564,33.572895277207394,31.69164882226981,38.34792122538293,42.14108910891089,31.61993769470405,32.53968253968254,35.120350109409195,46.78217821782179,52.86677908937606,49.06976744186046,15.813953488372093,49.1566265060241,65.12016129032257,12.126648999999999,114.306,101.805,0.7773292876012184,50.95733041575492,48.948019801980195,13.870140806697298,15.802053276201564,33.572895277207394,31.69164882226981,38.34792122538293,42.14108910891089,31.61993769470405,32.53968253968254,0.8387096774193549,-0.1,9.0,0.444,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1304,4,2026,118.573,92.4596,26.1132,66.7922,26.1132,118.573,92.4596,66.7922,0.9315865718187305,25.329804,118.573,92.4596,0.8125,55.44055201698514,47.80160857908847,14.025686577161661,10.810495966450183,25.303643724696357,25.563909774436087,27.176220806794056,24.825737265415547,35.25104602510461,29.923830250272033,50.74309978768577,49.27613941018767,58.081896551724135,50.63424947145877,8.668076109936575,65.6392694063927,67.064453125,25.329804,118.573,92.4596,0.9315865718187305,55.44055201698514,47.80160857908847,14.025686577161661,10.810495966450183,25.303643724696357,25.563909774436087,27.176220806794056,24.825737265415547,35.25104602510461,29.923830250272033,0.8125,-1.6,9.0,0.444,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1407,13,2026,110.743,109.021,1.72129,64.965,1.72129,110.743,109.021,64.965,0.5429263158216073,1.6696513,110.743,109.021,0.6451612903225806,51.88273265196342,50.07982969664715,15.950968896743534,10.195931823202544,32.961460446247465,29.96146435452794,36.30984400215169,32.14475784992017,33.175914994096814,31.345353675450767,45.562130177514796,38.37147418839809,53.65612648221344,51.98618307426598,9.067357512953368,57.03883495145631,71.18588709677418,1.6696513,110.743,109.021,0.5429263158216073,51.88273265196342,50.07982969664715,15.950968896743534,10.195931823202544,32.961460446247465,29.96146435452794,36.30984400215169,32.14475784992017,33.175914994096814,31.345353675450767,0.6451612903225806,-0.2,2.0,0.0,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1314,6,2026,121.416,100.566,20.8506,67.9974,20.8506,121.416,100.566,67.9974,0.8894425870898431,20.225082,121.416,100.566,0.75,54.5646437994723,48.167409608717186,13.456129708266696,7.544256328241328,29.183673469387756,24.702653247941445,37.41424802110818,23.82367508667657,34.45692883895131,34.45040214477212,42.26912928759894,36.94898464586429,56.672760511883006,46.11154752553024,8.64100549882168,57.03125,70.83203125,20.225082,121.416,100.566,0.8894425870898431,54.5646437994723,48.167409608717186,13.456129708266696,7.544256328241328,29.183673469387756,24.702653247941445,37.41424802110818,23.82367508667657,34.45692883895131,34.45040214477212,0.75,2.8,10.0,0.7,1.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1433,11,2026,119.959,102.979,16.9791,68.7113,16.9791,119.959,102.979,68.7113,0.8452615717351417,16.469727,119.959,102.979,0.7941176470588235,54.07801418439716,48.852295409181636,14.484083251991562,10.537695351448932,31.23236124176858,26.853526220614825,43.71833839918946,33.08383233532935,36.68981481481482,33.093525179856115,43.76899696048632,34.68063872255489,53.333333333333336,48.43391902215431,11.306340718105425,52.69526952695269,70.05661764705883,16.469727,119.959,102.979,0.8452615717351417,54.07801418439716,48.852295409181636,14.484083251991562,10.537695351448932,31.23236124176858,26.853526220614825,43.71833839918946,33.08383233532935,36.68981481481482,33.093525179856115,0.7941176470588235,-0.1,9.0,0.444,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1228,3,2026,131.216,99.1185,32.0972,65.6051,32.0972,131.216,99.1185,65.6051,0.9611984240043708,31.134284,131.216,99.1185,0.75,55.065524193548384,47.62845849802372,12.46516917827694,5.459198180267273,38.37675350701403,25.862068965517242,32.913306451612904,20.602766798418973,34.69184890656064,31.381733021077284,50.70564516129033,42.19367588932806,58.179959100204506,48.034188034188034,12.649572649572649,51.19825708061002,68.69140625,31.134284,131.216,99.1185,0.9611984240043708,55.065524193548384,47.62845849802372,12.46516917827694,5.459198180267273,38.37675350701403,25.862068965517242,32.913306451612904,20.602766798418973,34.69184890656064,31.381733021077284,0.75,-1.7,17.0,0.471,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1335,14,2026,106.846,106.039,0.807622,69.1995,0.807622,106.846,106.039,69.1995,0.5201795826927709,0.7833933399999999,106.846,106.039,0.6071428571428571,50.329538645895745,51.72004744958482,14.707577989878931,9.480494523092691,28.662420382165603,28.716216216216218,35.17076093469143,27.461447212336893,38.6986301369863,31.722054380664655,34.99101258238466,39.264531435349944,46.175115207373274,54.39453125,8.49609375,52.68225584594223,69.69196428571429,0.7833933399999999,106.846,106.039,0.5201795826927709,50.329538645895745,51.72004744958482,14.707577989878931,9.480494523092691,28.662420382165603,28.716216216216218,35.17076093469143,27.461447212336893,38.6986301369863,31.722054380664655,0.6071428571428571,-2.6,15.0,0.4,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1388,7,2026,120.292,97.1513,23.1406,65.2406,23.1406,120.292,97.1513,65.2406,0.9100348072334111,22.446382,120.292,97.1513,0.8387096774193549,52.94447560291643,46.68141592920354,15.23664412913056,8.094467193600611,36.48068669527897,20.975609756097562,35.83847448121144,25.71902654867257,38.56920684292379,31.23123123123123,36.06281547952888,36.836283185840706,50.175438596491226,46.58493870402802,9.719789842381786,58.048780487804876,67.74838709677418,22.446382,120.292,97.1513,0.9100348072334111,52.94447560291643,46.68141592920354,15.23664412913056,8.094467193600611,36.48068669527897,20.975609756097562,35.83847448121144,25.71902654867257,38.56920684292379,31.23123123123123,0.8387096774193549,-4.1,16.0,0.375,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1401,10,2026,119.712,101.049,18.6633,70.5396,18.6633,119.712,101.049,70.5396,0.8660330564892524,18.103400999999998,119.712,101.049,0.65625,54.18886198547216,50.75490689481631,14.139851973424655,10.941552122292887,29.818181818181817,31.227436823104693,37.384987893462466,35.58127830900856,36.19246861924686,31.6747572815534,46.2953995157385,41.46955208857574,54.102795311091064,53.0524505588994,8.85640584694755,61.31078224101479,74.258203125,18.103400999999998,119.712,101.049,0.8660330564892524,54.18886198547216,50.75490689481631,14.139851973424655,10.941552122292887,29.818181818181817,31.227436823104693,37.384987893462466,35.58127830900856,36.19246861924686,31.6747572815534,0.65625,-0.3,1.0,0.0,0.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
1222,2,2026,124.871,91.4713,33.3997,63.36,33.3997,124.871,91.4713,63.36,0.9657748507078067,32.397709,124.871,91.4713,0.8235294117647058,52.09623630300143,46.563380281690144,12.277132117115563,12.093205044199975,34.357541899441344,27.837051406401553,26.91757979990472,39.04225352112676,34.929906542056074,32.09366391184573,40.78132444020962,40.901408450704224,51.89058728881738,45.471877979027646,12.488083889418494,52.86016949152542,63.9639705882353,32.397709,124.871,91.4713,0.9657748507078067,52.09623630300143,46.563380281690144,12.277132117115563,12.093205044199975,34.357541899441344,27.837051406401553,26.91757979990472,39.04225352112676,34.929906542056074,32.09366391184573,0.8235294117647058,0.2,26.0,0.731,2.0,0.0,77.5,80.58,2.185,42.959,30.085,2.3,34.0,34.0,35.0,5.0,5.0,10.0,0.0
